Principal Commodity,Country,Unit,Quantity 2011-12,Value (INR) 2011-12,Quantity 2012-13*,Value (INR) 2012-13*
NON-FERROUS METALS,BURUNDI,,0,2001737,0,11459
NON-FERROUS METALS,BELARUS,,0,0,0,4101
NON-FERROUS METALS,CAMBODIA,,0,14820,0,1079060
NON-FERROUS METALS,CAMEROON,,0,5180019,0,3559556
NON-FERROUS METALS,CANADA,,0,114932128,0,122942717
NON-FERROUS METALS,C AFRI REP,,0,0,0,20350
NON-FERROUS METALS,CHAD,,0,42822,0,5158223
NON-FERROUS METALS,CHILE,,0,402902,0,493217
NON-FERROUS METALS,TAIWAN,,0,4390205585,0,3855853057
NON-FERROUS METALS,CHINA P RP,,0,1.01113E+11,0,1.0972E+11
NON-FERROUS METALS,COLOMBIA,,0,47897546,0,474522136
NON-FERROUS METALS,CONGO P REP,,0,903562,0,1229301
NON-FERROUS METALS,COSTA RICA,,0,2337245,0,1219411
NON-FERROUS METALS,CROATIA,,0,0,0,88459911
NON-FERROUS METALS,CYPRUS,,0,1417295,0,79415
NON-FERROUS METALS,CZECH REPUBLIC,,0,4552685,0,41027046
NON-FERROUS METALS,DENMARK,,0,6082880,0,312789
NON-FERROUS METALS,DJIBOUTI,,0,2187545,0,4470
NON-FERROUS METALS,DOMINIC REP,,0,0,0,602161
NON-FERROUS METALS,ECUADOR,,0,104088234,0,57714814
NON-FERROUS METALS,EGYPT A RP,,0,937216146,0,781543641
NON-FERROUS METALS,EL SALVADOR,,0,83810,0,0
NON-FERROUS METALS,ESTONIA,,0,165194,0,0
NON-FERROUS METALS,ETHIOPIA,,0,260649588,0,214556845
NON-FERROUS METALS,ERITREA,,0,90964,0,0
NON-FERROUS METALS,FINLAND,,0,23128482,0,18253757
NON-FERROUS METALS,FIJI IS,,0,4047605,0,3386255
NON-FERROUS METALS,FRANCE,,0,175058128,0,154450642
NON-FERROUS METALS,GABON,,0,16612,0,5640635
NON-FERROUS METALS,GAMBIA,,0,644954,0,0
NON-FERROUS METALS,GEORGIA,,0,211700417,0,39095488
NON-FERROUS METALS,GERMANY,,0,1808628750,0,2071306002
NON-FERROUS METALS,GHANA,,0,47837652,0,21886678
NON-FERROUS METALS,GREECE,,0,854471,0,336092972
NON-FERROUS METALS,GUATEMALA,,0,0,0,504588
NON-FERROUS METALS,GUINEA,,0,199057,0,268946
NON-FERROUS METALS,GUINEA BISSAU,,0,367441,0,0
NON-FERROUS METALS,GUYANA,,0,139263,0,0
NON-FERROUS METALS,HAITI,,0,17064197,0,29222246
NON-FERROUS METALS,HONDURAS,,0,0,0,2529280
NON-FERROUS METALS,HONG KONG,,0,1051194304,0,81939705
NON-FERROUS METALS,HUNGARY,,0,17814788,0,23184550
NON-FERROUS METALS,INDONESIA,,0,2439978867,0,2434539864
NON-FERROUS METALS,IRAN,,0,67346159,0,145163709
NON-FERROUS METALS,IRAQ,,0,899252,0,17221236
NON-FERROUS METALS,IRELAND,,0,11780,0,0
NON-FERROUS METALS,ISRAEL,,0,297956027,0,217008144
NON-FERROUS METALS,ITALY,,0,631283268,0,252291338
NON-FERROUS METALS,COTE D' IVOIRE,,0,314685,0,73860521
NON-FERROUS METALS,JAMAICA,,0,881608,0,457446
NON-FERROUS METALS,JAPAN,,0,1648848368,0,554591055
NON-FERROUS METALS,JORDAN,,0,52794963,0,19645591
NON-FERROUS METALS,KAZAKHSTAN,,0,393591,0,204637740
NON-FERROUS METALS,KENYA,,0,968095693,0,1232518264
NON-FERROUS METALS,KOREA DP RP,,0,791445296,0,106813502
NON-FERROUS METALS,KYRGHYZSTAN,,0,1595134,0,1774273
NON-FERROUS METALS,KOREA RP,,0,9235509895,0,8041505012
NON-FERROUS METALS,KUWAIT,,0,58574116,0,31712333
NON-FERROUS METALS,LAO PD RP,,0,0,0,7079399
NON-FERROUS METALS,LATVIA,,0,206291558,0,222809600
NON-FERROUS METALS,LEBANON,,0,13351261,0,1257174
NON-FERROUS METALS,LESOTHO,,0,0,0,5242456
NON-FERROUS METALS,LIBERIA,,0,983982,0,21266374
NON-FERROUS METALS,LIBYA,,0,0,0,1632876
NON-FERROUS METALS,LIECHTENSTEIN,,0,0,0,63588
NON-FERROUS METALS,LITHUANIA,,0,0,0,2640097
NON-FERROUS METALS,LUXEMBOURG,,0,11932626,0,14372913
NON-FERROUS METALS,MACAO,,0,0,0,125465
NON-FERROUS METALS,MADAGASCAR,,0,721760,0,1378365
NON-FERROUS METALS,MALAWI,,0,1726806,0,325286
NON-FERROUS METALS,MALAYSIA,,0,11695816886,0,14373379738
NON-FERROUS METALS,MALDIVES,,0,9654542,0,18845832
NON-FERROUS METALS,MALI,,0,52382,0,0
NON-FERROUS METALS,MALTA,,0,1590865,0,39461
NON-FERROUS METALS,MAURITANIA,,0,18102,0,65046
NON-FERROUS METALS,MAURITIUS,,0,59240334,0,88487084
NON-FERROUS METALS,MYANMAR,,0,102647757,0,91171097
NON-FERROUS METALS,MEXICO,,0,91987273,0,519691773
NON-FERROUS METALS,MONGOLIA,,0,0,0,333587
NON-FERROUS METALS,MOROCCO,,0,47079861,0,4104659
NON-FERROUS METALS,MOZAMBIQUE,,0,6021313,0,18567975
NON-FERROUS METALS,NEPAL,,0,1762982871,0,1349278652
NON-FERROUS METALS,NETHERLAND,,0,1005046456,0,847604024
NON-FERROUS METALS,NETHERLANDANTIL,,0,1515,0,0
NON-FERROUS METALS,NEW CALEDONIA,,0,10584,0,0
NON-FERROUS METALS,NEW ZEALAND,,0,156283943,0,165381207
NON-FERROUS METALS,NIGER,,0,90286904,0,6349659
NON-FERROUS METALS,NIGERIA,,0,1495643705,0,2081730214
NON-FERROUS METALS,NORWAY,,0,1235887,0,133653
NON-FERROUS METALS,OMAN,,0,391486252,0,359484576
NON-FERROUS METALS,PAKISTAN IR,,0,589285751,0,700570947
NON-FERROUS METALS,PANAMA REPUBLIC,,0,231926,0,1861251
NON-FERROUS METALS,PAPUA N GNA,,0,2856500,0,9572
NON-FERROUS METALS,PARAGUAY,,0,3072044,0,82120842
NON-FERROUS METALS,PERU,,0,27968509,0,16332164
NON-FERROUS METALS,PHILIPPINES,,0,191577805,0,199043921
NON-FERROUS METALS,POLAND,,0,112012876,0,226356910
NON-FERROUS METALS,PORTUGAL,,0,36138201,0,105664989
NON-FERROUS METALS,QATAR,,0,35577865,0,34726115
NON-FERROUS METALS,REUNION,,0,2237930,0,7365
NON-FERROUS METALS,ROMANIA,,0,3236842,0,3837034
NON-FERROUS METALS,RUSSIA,,0,52991193,0,355314
NON-FERROUS METALS,RWANDA,,0,279875,0,27944037
NON-FERROUS METALS,SAUDI ARAB,,0,2316111865,0,2352275021
NON-FERROUS METALS,SENEGAL,,0,60232784,0,13071956
NON-FERROUS METALS,SERBIA MONTNGRO,,0,160587802,0,167108238
NON-FERROUS METALS,SEYCHELLES,,0,979777,0,1082430
NON-FERROUS METALS,SIERRA LEONE,,0,1977441,0,71101736
NON-FERROUS METALS,SLOVAK REP,,0,747726,0,1845979
NON-FERROUS METALS,SINGAPORE,,0,659044854,0,15430093097
NON-FERROUS METALS,SLOVENIA,,0,780123,0,29382768
NON-FERROUS METALS,SOUTH AFRICA,,0,2800326197,0,2014908823
NON-FERROUS METALS,SPAIN,,0,155541998,0,73239559
NON-FERROUS METALS,SRI LANKA DSR,,0,1609801873,0,1196629269
NON-FERROUS METALS,SUDAN,,0,35694149,0,14088272
NON-FERROUS METALS,SWEDEN,,0,110168209,0,117009409
NON-FERROUS METALS,SWITZERLAND,,0,2474353,0,9483665
NON-FERROUS METALS,SYRIA,,0,35201175,0,7563428
NON-FERROUS METALS,TANZANIA REP,,0,626980816,0,424755268
NON-FERROUS METALS,THAILAND,,0,834690004,0,418478296
NON-FERROUS METALS,TOGO,,0,8565808,0,711249
NON-FERROUS METALS,TRINIDAD,,0,4701328,0,2699420
NON-FERROUS METALS,TUNISIA,,0,175959455,0,90563032
NON-FERROUS METALS,TURKEY,,0,156470091,0,134349349
NON-FERROUS METALS,TURKMENISTAN,,0,0,0,539
NON-FERROUS METALS,UGANDA,,0,156990874,0,131845316
NON-FERROUS METALS,U ARAB EMTS,,0,13775061450,0,8295736519
NON-FERROUS METALS,U K,,0,395584177,0,579716180
NON-FERROUS METALS,UKRAINE,,0,772842,0,0
NON-FERROUS METALS,U S A,,0,2218532875,0,2483519287
NON-FERROUS METALS,URUGUAY,,0,0,0,8505142
NON-FERROUS METALS,UZBEKISTAN,,0,11487113,0,3393338
NON-FERROUS METALS,VENEZUELA,,0,20131054,0,20211480
NON-FERROUS METALS,VIETNAM SOC REP,,0,701538924,0,1139238309
NON-FERROUS METALS,YEMEN REPUBLC,,0,4524042,0,14849739
NON-FERROUS METALS,CONGO D. REP.,,0,0,0,296606
NON-FERROUS METALS,ZAMBIA,,0,225533649,0,515382098
NON-FERROUS METALS,ZIMBABWE,,0,34215937,0,5007388
NON-FERROUS METALS,UNSPECIFIED,,0,65878980,0,0
MANUFACTURES OF METALS,AFGHANISTAN TIS,,0,480028433,0,1053277193
MANUFACTURES OF METALS,ALBANIA,,0,3980702,0,11481977
MANUFACTURES OF METALS,ALGERIA,,0,3335314564,0,2038414012
MANUFACTURES OF METALS,AMERI SAMOA,,0,836036,0,0
MANUFACTURES OF METALS,ANDORRA,,0,811704,0,0
MANUFACTURES OF METALS,ANGOLA,,0,521144362,0,335222906
MANUFACTURES OF METALS,ANGUILLA,,0,50536,0,0
MANUFACTURES OF METALS,ANTIGUA,,0,1012039,0,0
MANUFACTURES OF METALS,ANTARTICA,,0,3030004,0,0
MANUFACTURES OF METALS,ARGENTINA,,0,613465562,0,515179544
MANUFACTURES OF METALS,ARMENIA,,0,5762891,0,3022078
MANUFACTURES OF METALS,AUSTRALIA,,0,10444903964,0,14244122050
MANUFACTURES OF METALS,AUSTRIA,,0,939876660,0,976514455
MANUFACTURES OF METALS,ARUBA,,0,650669,0,280000
MANUFACTURES OF METALS,AZERBAIJAN,,0,316080465,0,416917309
MANUFACTURES OF METALS,BAHAMAS,,0,473918,0,4156184
MANUFACTURES OF METALS,BAHARAIN IS,,0,1238522373,0,1692450787
MANUFACTURES OF METALS,BANGLADESH PR,,0,2511173738,0,7140483858
MANUFACTURES OF METALS,BARBADOS,,0,13530703,0,16259463
MANUFACTURES OF METALS,BELIZE,,0,1906097,0,1098161
MANUFACTURES OF METALS,BELGIUM,,0,8015856903,0,8352065831
MANUFACTURES OF METALS,BENIN,,0,3785090081,0,3410639455
MANUFACTURES OF METALS,BERMUDA,,0,81793,0,2895664
MANUFACTURES OF METALS,BHUTAN,,0,857774061,0,898572354
MANUFACTURES OF METALS,BOLIVIA,,0,30834299,0,57360857
MANUFACTURES OF METALS,BOSNIA-HRZGOVIN,,0,1983367,0,32819424
MANUFACTURES OF METALS,BOTSWANA,,0,532880948,0,53430253
MANUFACTURES OF METALS,BRAZIL,,0,5148350077,0,6165409273
MANUFACTURES OF METALS,BR VIRGN IS,,0,147,0,3933
MANUFACTURES OF METALS,BRUNEI,,0,74945491,0,31331957
MANUFACTURES OF METALS,BULGARIA,,0,147764227,0,124773280
MANUFACTURES OF METALS,BURKINA FASO,,0,200721108,0,217292252
MANUFACTURES OF METALS,BURUNDI,,0,33120817,0,34856031
MANUFACTURES OF METALS,BELARUS,,0,36084559,0,42840350
MANUFACTURES OF METALS,CAMBODIA,,0,67861230,0,157752161
MANUFACTURES OF METALS,CAMEROON,,0,704375769,0,274547267
MANUFACTURES OF METALS,CANADA,,0,11351763533,0,14399721766
MANUFACTURES OF METALS,CAPE VERDE IS,,0,24879,0,0
MANUFACTURES OF METALS,CAYMAN IS,,0,13006,0,151281
MANUFACTURES OF METALS,C AFRI REP,,0,6846084,0,8019029
MANUFACTURES OF METALS,CHAD,,0,25904405,0,97641076
MANUFACTURES OF METALS,CHILE,,0,788424620,0,4473423796
MANUFACTURES OF METALS,TAIWAN,,0,747738943,0,1031194214
MANUFACTURES OF METALS,CHINA P RP,,0,5422636383,0,4347264112
MANUFACTURES OF METALS,COLOMBIA,,0,1415906208,0,1660983307
MANUFACTURES OF METALS,COMOROS,,0,9046021,0,22674023
MANUFACTURES OF METALS,CONGO P REP,,0,1142052458,0,865460631
MANUFACTURES OF METALS,COSTA RICA,,0,18971308,0,156728485
MANUFACTURES OF METALS,CROATIA,,0,240900786,0,262274747
MANUFACTURES OF METALS,CUBA,,0,63567582,0,38729113
MANUFACTURES OF METALS,CYPRUS,,0,180405033,0,156894032
MANUFACTURES OF METALS,CZECH REPUBLIC,,0,3358500392,0,3134465997
MANUFACTURES OF METALS,DENMARK,,0,1758351822,0,1591237342
MANUFACTURES OF METALS,DJIBOUTI,,0,967541050,0,636993517
MANUFACTURES OF METALS,DOMINIC REP,,0,135841947,0,239121290
MANUFACTURES OF METALS,DOMINICA,,0,5036784,0,1012481
MANUFACTURES OF METALS,ECUADOR,,0,219627598,0,210199436
MANUFACTURES OF METALS,EGYPT A RP,,0,2035953472,0,4646422637
MANUFACTURES OF METALS,EL SALVADOR,,0,58316966,0,208170344
MANUFACTURES OF METALS,ESTONIA,,0,266194772,0,403419619
MANUFACTURES OF METALS,ETHIOPIA,,0,3095142751,0,3907846891
MANUFACTURES OF METALS,ERITREA,,0,69003035,0,42011553
MANUFACTURES OF METALS,EQUTL GUINEA,,0,5234470,0,43293311
MANUFACTURES OF METALS,FINLAND,,0,1788145773,0,1920903509
MANUFACTURES OF METALS,FIJI IS,,0,104878326,0,85725644
MANUFACTURES OF METALS,FRANCE,,0,7812968309,0,8653911333
MANUFACTURES OF METALS,FR GUIANA,,0,6778212,0,13233433
MANUFACTURES OF METALS,FR POLYNESIA,,0,2224349,0,6309780
MANUFACTURES OF METALS,GABON,,0,123537542,0,270576301
MANUFACTURES OF METALS,GAMBIA,,0,163521462,0,147338058
MANUFACTURES OF METALS,GEORGIA,,0,97632485,0,91530336
MANUFACTURES OF METALS,GERMANY,,0,28060463235,0,32309589762
MANUFACTURES OF METALS,GHANA,,0,2850343646,0,2398037307
MANUFACTURES OF METALS,GIBRALTAR,,0,160503,0,693152
MANUFACTURES OF METALS,GREECE,,0,591616111,0,635791973
MANUFACTURES OF METALS,GREENLAND,,0,0,0,681499
MANUFACTURES OF METALS,GRENADA,,0,355375,0,8293261
MANUFACTURES OF METALS,GUADELOUPE,,0,15309870,0,25715451
MANUFACTURES OF METALS,GUAM,,0,129845,0,65100
MANUFACTURES OF METALS,GUATEMALA,,0,763327348,0,1017678635
MANUFACTURES OF METALS,GUINEA,,0,169792826,0,127467252
MANUFACTURES OF METALS,GUINEA BISSAU,,0,773830,0,109679
MANUFACTURES OF METALS,GUYANA,,0,86412101,0,105073895
MANUFACTURES OF METALS,HAITI,,0,38099353,0,73496587
MANUFACTURES OF METALS,HONDURAS,,0,48668684,0,129367383
MANUFACTURES OF METALS,HONG KONG,,0,647919342,0,734819983
MANUFACTURES OF METALS,HUNGARY,,0,518519626,0,706693255
MANUFACTURES OF METALS,ICELAND,,0,2142885,0,3709573
MANUFACTURES OF METALS,INDONESIA,,0,9744835635,0,5246892803
MANUFACTURES OF METALS,IRAN,,0,4669520314,0,1763662558
MANUFACTURES OF METALS,IRAQ,,0,9466963413,0,17938684883
MANUFACTURES OF METALS,IRELAND,,0,862093874,0,924975859
MANUFACTURES OF METALS,ISRAEL,,0,970469667,0,1344926838
MANUFACTURES OF METALS,ITALY,,0,11323494672,0,12116593928
MANUFACTURES OF METALS,COTE D' IVOIRE,,0,254861749,0,874018737
MANUFACTURES OF METALS,JAMAICA,,0,26219822,0,57360532
MANUFACTURES OF METALS,JAPAN,,0,3032367145,0,3442960139
MANUFACTURES OF METALS,JORDAN,,0,742470718,0,919101182
MANUFACTURES OF METALS,KAZAKHSTAN,,0,71331228,0,92041818
MANUFACTURES OF METALS,KENYA,,0,5205196876,0,5894770873
MANUFACTURES OF METALS,KIRIBATI REP,,0,879924,0,0
MANUFACTURES OF METALS,KOREA DP RP,,0,55669869,0,32787704
MANUFACTURES OF METALS,KYRGHYZSTAN,,0,4393320,0,3163151
MANUFACTURES OF METALS,KOREA RP,,0,3225631659,0,3839647620
MANUFACTURES OF METALS,KUWAIT,,0,6655869026,0,4738936986
MANUFACTURES OF METALS,LAO PD RP,,0,258620818,0,179569883
MANUFACTURES OF METALS,LATVIA,,0,320235141,0,410166989
MANUFACTURES OF METALS,LEBANON,,0,326956778,0,592127654
MANUFACTURES OF METALS,LESOTHO,,0,4475454,0,161707
MANUFACTURES OF METALS,LIBERIA,,0,107637277,0,186298093
MANUFACTURES OF METALS,LIBYA,,0,41986152,0,833930754
MANUFACTURES OF METALS,LIECHTENSTEIN,,0,77421,0,237225
MANUFACTURES OF METALS,LITHUANIA,,0,226247522,0,157631480
MANUFACTURES OF METALS,LUXEMBOURG,,0,34470136,0,36285948
MANUFACTURES OF METALS,MACAO,,0,783600,0,758840
MANUFACTURES OF METALS,MACEDONIA,,0,882766,0,381210
MANUFACTURES OF METALS,MADAGASCAR,,0,163683916,0,177519822
MANUFACTURES OF METALS,MALAWI,,0,168744835,0,199415270
MANUFACTURES OF METALS,MALAYSIA,,0,3729013915,0,5994705212
MANUFACTURES OF METALS,MALDIVES,,0,197516741,0,250959361
MANUFACTURES OF METALS,MALI,,0,270044426,0,66207526
MANUFACTURES OF METALS,MALTA,,0,110942402,0,160886871
MANUFACTURES OF METALS,MARTINIQUE,,0,50789723,0,68411552
MANUFACTURES OF METALS,MAURITANIA,,0,51252589,0,104222657
MANUFACTURES OF METALS,MAURITIUS,,0,394540432,0,494165973
MANUFACTURES OF METALS,MYANMAR,,0,11006023136,0,1454075528
MANUFACTURES OF METALS,MEXICO,,0,2023403261,0,4729867694
MANUFACTURES OF METALS,MOLDOVA,,0,893069,0,6520673
MANUFACTURES OF METALS,MONGOLIA,,0,28961119,0,10145679
MANUFACTURES OF METALS,MONACO,,0,20999,0,400714
MANUFACTURES OF METALS,MOROCCO,,0,575794544,0,1657617705
MANUFACTURES OF METALS,MOZAMBIQUE,,0,1161647648,0,1279954817
MANUFACTURES OF METALS,NAMIBIA,,0,106309050,0,167780057
MANUFACTURES OF METALS,NAURU RP,,0,677297,0,0
MANUFACTURES OF METALS,NEPAL,,0,2311607098,0,3206587373
MANUFACTURES OF METALS,NETHERLAND,,0,9284658795,0,9602743582
MANUFACTURES OF METALS,NETHERLANDANTIL,,0,14520114,0,10156478
MANUFACTURES OF METALS,NEUTRAL ZONE,,0,575156,0,0
MANUFACTURES OF METALS,NEW CALEDONIA,,0,60568120,0,25439982
MANUFACTURES OF METALS,NEW ZEALAND,,0,609896191,0,600542350
MANUFACTURES OF METALS,NICARAGUA,,0,110655827,0,25014701
MANUFACTURES OF METALS,NIGER,,0,3975297,0,28351704
MANUFACTURES OF METALS,NIGERIA,,0,10346436824,0,8385900491
MANUFACTURES OF METALS,N. MARIANA IS.,,0,96916,0,0
MANUFACTURES OF METALS,NORFOLK IS,,0,0,0,43836
MANUFACTURES OF METALS,NORWAY,,0,761101930,0,1192015679
MANUFACTURES OF METALS,OMAN,,0,3155226091,0,6744824724
MANUFACTURES OF METALS,PAKISTAN IR,,0,1903391127,0,1110823608
MANUFACTURES OF METALS,PANAMA REPUBLIC,,0,355557766,0,576667525
MANUFACTURES OF METALS,PANAMA C Z,,0,4070525,0,0
MANUFACTURES OF METALS,PAPUA N GNA,,0,146402886,0,92513061
MANUFACTURES OF METALS,PARAGUAY,,0,133800767,0,257231649
MANUFACTURES OF METALS,PERU,,0,1445330554,0,2239114847
MANUFACTURES OF METALS,PITCAIRN IS.,,0,2715770,0,0
MANUFACTURES OF METALS,PHILIPPINES,,0,1773262943,0,1535042117
MANUFACTURES OF METALS,POLAND,,0,2051926331,0,1989726422
MANUFACTURES OF METALS,PORTUGAL,,0,605454740,0,580085672
MANUFACTURES OF METALS,EAST TIMOR,,0,1533974,0,0
MANUFACTURES OF METALS,PUERTO RICO,,0,92699090,0,163284193
MANUFACTURES OF METALS,QATAR,,0,3175464207,0,4320573946
MANUFACTURES OF METALS,REUNION,,0,210809001,0,172817083
MANUFACTURES OF METALS,ROMANIA,,0,689680484,0,866930690
MANUFACTURES OF METALS,RUSSIA,,0,2359366647,0,3318768828
MANUFACTURES OF METALS,RWANDA,,0,209567497,0,278644291
MANUFACTURES OF METALS,SAUDI ARAB,,0,14597055369,0,21020803531
MANUFACTURES OF METALS,SENEGAL,,0,573604452,0,829971279
MANUFACTURES OF METALS,SERBIA MONTNGRO,,0,13392518,0,50884490
MANUFACTURES OF METALS,SEYCHELLES,,0,211867876,0,65562242
MANUFACTURES OF METALS,SIERRA LEONE,,0,479923885,0,846624151
MANUFACTURES OF METALS,SLOVAK REP,,0,75236733,0,154330316
MANUFACTURES OF METALS,SINGAPORE,,0,6640765021,0,7948133860
MANUFACTURES OF METALS,SLOVENIA,,0,178081726,0,501853611
MANUFACTURES OF METALS,SOLOMON IS,,0,0,0,919098
MANUFACTURES OF METALS,SOMALIA,,0,98095114,0,114434011
MANUFACTURES OF METALS,SOUTH AFRICA,,0,7950156458,0,8110312282
MANUFACTURES OF METALS,SPAIN,,0,5406363655,0,5730330081
MANUFACTURES OF METALS,SRI LANKA DSR,,0,5026024520,0,5915816602
MANUFACTURES OF METALS,ST KITT N A,,0,1529830,0,8875
MANUFACTURES OF METALS,ST LUCIA,,0,512,0,9554
MANUFACTURES OF METALS,ST VINCENT,,0,5093502,0,2842804
MANUFACTURES OF METALS,SUDAN,,0,2678676776,0,1463199624
MANUFACTURES OF METALS,SURINAME,,0,32108234,0,43761346
MANUFACTURES OF METALS,SWAZILAND,,0,9216975,0,7681557
MANUFACTURES OF METALS,SWEDEN,,0,5322950991,0,4993795461
MANUFACTURES OF METALS,SWITZERLAND,,0,502254218,0,822831651
MANUFACTURES OF METALS,SYRIA,,0,760638243,0,354629692
MANUFACTURES OF METALS,TAJIKISTAN,,0,2114995,0,679849
MANUFACTURES OF METALS,TANZANIA REP,,0,2438561800,0,1892830319
MANUFACTURES OF METALS,THAILAND,,0,3055822170,0,3954498777
MANUFACTURES OF METALS,TOGO,,0,344164136,0,215236142
MANUFACTURES OF METALS,TOKELAU IS,,0,1681128,0,0
MANUFACTURES OF METALS,TRINIDAD,,0,267125355,0,360884649
MANUFACTURES OF METALS,TUNISIA,,0,543442703,0,323454905
MANUFACTURES OF METALS,TURKEY,,0,2301753930,0,3639087058
MANUFACTURES OF METALS,TURKMENISTAN,,0,40073280,0,98434424
MANUFACTURES OF METALS,TURKS C IS,,0,100102,0,58644
MANUFACTURES OF METALS,UGANDA,,0,1122682749,0,1784293294
MANUFACTURES OF METALS,U ARAB EMTS,,0,34690940825,0,56840834369
MANUFACTURES OF METALS,U K,,0,24486632433,0,26303091018
MANUFACTURES OF METALS,UKRAINE,,0,613857150,0,1010647879
MANUFACTURES OF METALS,U S A,,0,97969892453,0,1.19484E+11
MANUFACTURES OF METALS,URUGUAY,,0,183530692,0,127067780
MANUFACTURES OF METALS,UZBEKISTAN,,0,91212261,0,128798091
MANUFACTURES OF METALS,VANUATU REP,,0,105040,0,334477
MANUFACTURES OF METALS,VENEZUELA,,0,193435681,0,1000766876
MANUFACTURES OF METALS,VIETNAM SOC REP,,0,1073154134,0,907587081
MANUFACTURES OF METALS,VIRGIN IS US,,0,949225,0,10593
MANUFACTURES OF METALS,SAMOA,,0,3900587,0,164395
MANUFACTURES OF METALS,YEMEN REPUBLC,,0,481426306,0,1021827363
MANUFACTURES OF METALS,CONGO D. REP.,,0,16110518,0,544998605
MANUFACTURES OF METALS,ZAMBIA,,0,881415901,0,895351193
MANUFACTURES OF METALS,ZIMBABWE,,0,193094657,0,111130686
MANUFACTURES OF METALS,UNSPECIFIED,,0,783136556,0,208464059
MACHINE TOOLS,AFGHANISTAN TIS,,0,6063516,0,11035061
MACHINE TOOLS,ALGERIA,,0,15279741,0,18674074
MACHINE TOOLS,ANGOLA,,0,12430710,0,7141923
MACHINE TOOLS,ARGENTINA,,0,22209852,0,5596623
MACHINE TOOLS,ARMENIA,,0,433892,0,0
MACHINE TOOLS,AUSTRALIA,,0,287526962,0,281154684
MACHINE TOOLS,AUSTRIA,,0,31724628,0,17100355
MACHINE TOOLS,AZERBAIJAN,,0,0,0,665076
MACHINE TOOLS,BAHARAIN IS,,0,44948004,0,64212040
MACHINE TOOLS,BANGLADESH PR,,0,287077548,0,548583394
MACHINE TOOLS,BARBADOS,,0,3399,0,0
MACHINE TOOLS,BELIZE,,0,45460,0,54450
MACHINE TOOLS,BELGIUM,,0,1219998466,0,1524407004
MACHINE TOOLS,BENIN,,0,4453771,0,4275867
MACHINE TOOLS,BHUTAN,,0,47207903,0,118978715
MACHINE TOOLS,BOLIVIA,,0,669890,0,10332748
MACHINE TOOLS,BOSNIA-HRZGOVIN,,0,0,0,10027
MACHINE TOOLS,BOTSWANA,,0,10626950,0,32907869
MACHINE TOOLS,BRAZIL,,0,213978357,0,145211389
MACHINE TOOLS,BRUNEI,,0,1216972,0,903170
MACHINE TOOLS,BULGARIA,,0,1669984,0,3741356
MACHINE TOOLS,BURKINA FASO,,0,3450707,0,15375302
MACHINE TOOLS,BURUNDI,,0,141442,0,8270095
MACHINE TOOLS,BELARUS,,0,1005842,0,2357598
MACHINE TOOLS,CAMBODIA,,0,379697,0,1364966
MACHINE TOOLS,CAMEROON,,0,32246653,0,12174126
MACHINE TOOLS,CANADA,,0,225092110,0,485024844
MACHINE TOOLS,CAPE VERDE IS,,0,0,0,1645822
MACHINE TOOLS,C AFRI REP,,0,13156522,0,109422
MACHINE TOOLS,CHAD,,0,599881,0,369895
MACHINE TOOLS,CHILE,,0,59177136,0,12370192
MACHINE TOOLS,TAIWAN,,0,66409935,0,140985982
MACHINE TOOLS,CHINA P RP,,0,862206405,0,1453694507
MACHINE TOOLS,COLOMBIA,,0,15144570,0,25841704
MACHINE TOOLS,COMOROS,,0,0,0,7343
MACHINE TOOLS,CONGO P REP,,0,8947274,0,17288781
MACHINE TOOLS,COSTA RICA,,0,0,0,1842646
MACHINE TOOLS,CROATIA,,0,1450955,0,13576778
MACHINE TOOLS,CUBA,,0,95617,0,3015999
MACHINE TOOLS,CYPRUS,,0,634602,0,259637
MACHINE TOOLS,CZECH REPUBLIC,,0,18919052,0,16256890
MACHINE TOOLS,DENMARK,,0,13285113,0,18866013
MACHINE TOOLS,DJIBOUTI,,0,38976459,0,19707466
MACHINE TOOLS,DOMINIC REP,,0,156085,0,2812591
MACHINE TOOLS,ECUADOR,,0,10190469,0,8832806
MACHINE TOOLS,EGYPT A RP,,0,69173182,0,77064386
MACHINE TOOLS,EL SALVADOR,,0,328585,0,833842
MACHINE TOOLS,ESTONIA,,0,613407,0,621500
MACHINE TOOLS,ETHIOPIA,,0,92769086,0,197638173
MACHINE TOOLS,ERITREA,,0,523289,0,0
MACHINE TOOLS,EQUTL GUINEA,,0,0,0,77775
MACHINE TOOLS,FINLAND,,0,43986651,0,74505984
MACHINE TOOLS,FIJI IS,,0,174025,0,1457759
MACHINE TOOLS,FRANCE,,0,299058350,0,378288748
MACHINE TOOLS,FR POLYNESIA,,0,26939,0,0
MACHINE TOOLS,GABON,,0,7477044,0,9375438
MACHINE TOOLS,GAMBIA,,0,1285219,0,788847
MACHINE TOOLS,GEORGIA,,0,2634282,0,4111642
MACHINE TOOLS,GERMANY,,0,2285207820,0,2136601082
MACHINE TOOLS,GHANA,,0,103404889,0,78822704
MACHINE TOOLS,GREECE,,0,6750629,0,3943844
MACHINE TOOLS,GRENADA,,0,31624,0,0
MACHINE TOOLS,GUADELOUPE,,0,317566,0,0
MACHINE TOOLS,GUATEMALA,,0,4032884,0,10708066
MACHINE TOOLS,GUINEA,,0,2941073,0,9984903
MACHINE TOOLS,GUYANA,,0,3227546,0,384096
